/usr/local/miniconda3/lib/python3.8/site-packages/diffusers/models/lora.py:208: FutureWarning: `LoRALinearLayer` is deprecated and will be removed in version 1.0.0. Use of `LoRALinearLayer` is deprecated. Please switch to PEFT backend by installing PEFT: `pip install peft`.
  deprecate("LoRALinearLayer", "1.0.0", deprecation_message)
Successfully loaded weights from checkpoint /hy-tmp/models/IP-Adapter/sdxl_models/ip-adapter-plus_sdxl_vit-h.bin
len train_dataset:  2125
/usr/local/miniconda3/lib/python3.8/site-packages/diffusers/configuration_utils.py:140: FutureWarning: Accessing config attribute `num_train_timesteps` directly via 'DDPMScheduler' object attribute is deprecated. Please access 'num_train_timesteps' over 'DDPMScheduler's config object instead, e.g. 'scheduler.config.num_train_timesteps'.
  deprecate("direct config name access", "1.0.0", deprecation_message, standard_warn=False)
Epoch 57, global_step 30579, time: 0.44487370550632477s, step_loss: 0.17141996324062347
Epoch 57, global_step 30580, time: 0.4492353983223438s, step_loss: 0.26546981930732727
Epoch 57, global_step 30581, time: 0.45345019176602364s, step_loss: 0.03956924378871918
Epoch 57, global_step 30582, time: 0.4533301778137684s, step_loss: 0.16522982716560364
Epoch 57, global_step 30583, time: 0.4496372267603874s, step_loss: 0.14680811762809753
Epoch 57, global_step 30584, time: 0.44510750100016594s, step_loss: 0.18076308071613312
Epoch 57, global_step 30585, time: 0.44703299179673195s, step_loss: 0.05337138473987579
Epoch 57, global_step 30586, time: 0.44375016167759895s, step_loss: 0.046078164130449295
Epoch 57, global_step 30587, time: 0.44615595415234566s, step_loss: 0.0038619134575128555
Epoch 57, global_step 30588, time: 0.4521966055035591s, step_loss: 0.007467733230441809
Epoch 57, global_step 30589, time: 0.45122263580560684s, step_loss: 0.27587658166885376
Epoch 57, global_step 30590, time: 0.4452363923192024s, step_loss: 0.11083169281482697
Epoch 57, global_step 30591, time: 0.4448264613747597s, step_loss: 0.08091651648283005
Epoch 57, global_step 30592, time: 0.4456577003002167s, step_loss: 0.004701090045273304
Epoch 57, global_step 30593, time: 0.4506017044186592s, step_loss: 0.064518041908741
Epoch 57, global_step 30594, time: 0.4431292302906513s, step_loss: 0.28405070304870605
Epoch 57, global_step 30595, time: 0.4466354623436928s, step_loss: 0.10365426540374756
Epoch 57, global_step 30596, time: 0.44609328731894493s, step_loss: 0.13922764360904694
Epoch 57, global_step 30597, time: 0.441254373639822s, step_loss: 0.1063069999217987
Epoch 57, global_step 30598, time: 0.4458645023405552s, step_loss: 0.28006744384765625
Epoch 57, global_step 30599, time: 0.4416319169104099s, step_loss: 0.2879580557346344
Epoch 57, global_step 30600, time: 0.44521867111325264s, step_loss: 0.012291697785258293
Epoch 57, global_step 30601, time: 0.4555976502597332s, step_loss: 0.0741393193602562
Epoch 57, global_step 30602, time: 0.45725880563259125s, step_loss: 0.025164004415273666
Epoch 57, global_step 30603, time: 0.44975899532437325s, step_loss: 0.09213924407958984
Epoch 57, global_step 30604, time: 0.44749023765325546s, step_loss: 0.259507417678833
Epoch 57, global_step 30605, time: 0.45487701520323753s, step_loss: 0.2740623354911804
Epoch 57, global_step 30606, time: 0.45121513307094574s, step_loss: 0.26352542638778687
Epoch 57, global_step 30607, time: 0.4469134025275707s, step_loss: 0.2579440474510193
Epoch 57, global_step 30608, time: 0.4447069689631462s, step_loss: 0.21626178920269012
Epoch 57, global_step 30609, time: 0.44261595606803894s, step_loss: 0.27127349376678467
Epoch 57, global_step 30610, time: 0.4524211511015892s, step_loss: 0.014210114255547523
Epoch 57, global_step 30611, time: 0.44511936977505684s, step_loss: 0.21018782258033752
Epoch 57, global_step 30612, time: 0.4624147191643715s, step_loss: 0.26845353841781616
Epoch 57, global_step 30613, time: 0.4595281295478344s, step_loss: 0.04992834851145744
Epoch 57, global_step 30614, time: 0.4630090333521366s, step_loss: 0.058816585689783096
Epoch 57, global_step 30615, time: 0.4622393883764744s, step_loss: 0.03390216827392578
Epoch 57, global_step 30616, time: 0.452114962041378s, step_loss: 0.005105833522975445
Epoch 57, global_step 30617, time: 0.45887190848588943s, step_loss: 0.2122574746608734
Epoch 57, global_step 30618, time: 0.44932445883750916s, step_loss: 0.3116908371448517
Epoch 57, global_step 30619, time: 0.4474548362195492s, step_loss: 0.004859063774347305
Epoch 57, global_step 30620, time: 0.44706619158387184s, step_loss: 0.1998211294412613
Epoch 57, global_step 30621, time: 0.4556415192782879s, step_loss: 0.03403759002685547
Epoch 57, global_step 30622, time: 0.44464677944779396s, step_loss: 0.08729150891304016
Epoch 57, global_step 30623, time: 0.444547101855278s, step_loss: 0.054304089397192
Epoch 57, global_step 30624, time: 0.44331154227256775s, step_loss: 0.2253216952085495
Epoch 57, global_step 30625, time: 0.4437895268201828s, step_loss: 0.0382114052772522
Epoch 57, global_step 30626, time: 0.44670433178544044s, step_loss: 0.11156079173088074
Epoch 57, global_step 30627, time: 0.44813142344355583s, step_loss: 0.22966110706329346
Epoch 57, global_step 30628, time: 0.4457819238305092s, step_loss: 0.27963683009147644
Epoch 57, global_step 30629, time: 0.43908214196562767s, step_loss: 0.037617847323417664
Epoch 57, global_step 30630, time: 0.4475214518606663s, step_loss: 0.11609377712011337
Epoch 57, global_step 30631, time: 0.44520303606987s, step_loss: 0.14356841146945953
Epoch 57, global_step 30632, time: 0.4504944831132889s, step_loss: 0.18494966626167297
Epoch 57, global_step 30633, time: 0.4498102590441704s, step_loss: 0.3085328936576843
Epoch 57, global_step 30634, time: 0.4415759854018688s, step_loss: 0.20646792650222778
Epoch 57, global_step 30635, time: 0.442534226924181s, step_loss: 0.11938096582889557
Epoch 57, global_step 30636, time: 0.4455665200948715s, step_loss: 0.049959175288677216
Epoch 57, global_step 30637, time: 0.4483393579721451s, step_loss: 0.1599918007850647
Epoch 57, global_step 30638, time: 0.4452667720615864s, step_loss: 0.1832699179649353
Epoch 57, global_step 30639, time: 0.4503049962222576s, step_loss: 0.0339411199092865
Epoch 57, global_step 30640, time: 0.45159779116511345s, step_loss: 0.026430031284689903
Epoch 57, global_step 30641, time: 0.44909948483109474s, step_loss: 0.047937631607055664
Epoch 57, global_step 30642, time: 0.4449450895190239s, step_loss: 0.004181787371635437
Epoch 57, global_step 30643, time: 0.4498077258467674s, step_loss: 0.2549457848072052
Epoch 57, global_step 30644, time: 0.446469496935606s, step_loss: 0.2002466320991516
Epoch 57, global_step 30645, time: 0.4434758462011814s, step_loss: 0.07128995656967163
Epoch 57, global_step 30646, time: 0.44636421278119087s, step_loss: 0.01817280799150467
Epoch 57, global_step 30647, time: 0.4487842544913292s, step_loss: 0.09139244258403778
Epoch 57, global_step 30648, time: 0.43990662321448326s, step_loss: 0.3100665807723999
Epoch 57, global_step 30649, time: 0.4485195204615593s, step_loss: 0.11850763857364655
Epoch 57, global_step 30650, time: 0.44332168623805046s, step_loss: 0.01604292541742325
Epoch 57, global_step 30651, time: 0.4420223943889141s, step_loss: 0.16325300931930542
Epoch 57, global_step 30652, time: 0.4407433308660984s, step_loss: 0.013450468890368938
Epoch 57, global_step 30653, time: 0.4528116099536419s, step_loss: 0.15272054076194763
Epoch 57, global_step 30654, time: 0.4468788467347622s, step_loss: 0.3330981731414795
Epoch 57, global_step 30655, time: 0.4547792673110962s, step_loss: 0.25402987003326416
Epoch 57, global_step 30656, time: 0.44843562319874763s, step_loss: 0.21495786309242249
Epoch 57, global_step 30657, time: 0.4531401991844177s, step_loss: 0.05707120895385742
Epoch 57, global_step 30658, time: 0.4441130682826042s, step_loss: 0.016145063564181328
Epoch 57, global_step 30659, time: 0.44984374195337296s, step_loss: 0.19167184829711914
Epoch 57, global_step 30660, time: 0.4402388669550419s, step_loss: 0.2251499742269516
Epoch 57, global_step 30661, time: 0.44460080936551094s, step_loss: 0.029586186632514
Epoch 57, global_step 30662, time: 0.4446491561830044s, step_loss: 0.12685999274253845
Epoch 57, global_step 30663, time: 0.4474072754383087s, step_loss: 0.3355678915977478
Epoch 57, global_step 30664, time: 0.4476251155138016s, step_loss: 0.23767760396003723
Epoch 57, global_step 30665, time: 0.4508362114429474s, step_loss: 0.2799293100833893
Epoch 57, global_step 30666, time: 0.445751640945673s, step_loss: 0.10171356797218323
Epoch 57, global_step 30667, time: 0.4447508677840233s, step_loss: 0.21266986429691315
Epoch 57, global_step 30668, time: 0.448055874556303s, step_loss: 0.05112217366695404
Epoch 57, global_step 30669, time: 0.4392618499696255s, step_loss: 0.3024681508541107
Epoch 57, global_step 30670, time: 0.4517502300441265s, step_loss: 0.006172124296426773
Epoch 57, global_step 30671, time: 0.4510452561080456s, step_loss: 0.006017608568072319
Epoch 57, global_step 30672, time: 0.4435388520359993s, step_loss: 0.011176245287060738
Epoch 57, global_step 30673, time: 0.450201116502285s, step_loss: 0.08864250779151917
Epoch 57, global_step 30674, time: 0.44563091173768044s, step_loss: 0.2758959233760834
Epoch 57, global_step 30675, time: 0.4448913000524044s, step_loss: 0.09727524220943451
Epoch 57, global_step 30676, time: 0.439860038459301s, step_loss: 0.19989746809005737
Epoch 57, global_step 30677, time: 0.442553773522377s, step_loss: 0.010733936913311481
Epoch 57, global_step 30678, time: 0.4488564468920231s, step_loss: 0.26798874139785767
Epoch 57, global_step 30679, time: 0.4447377659380436s, step_loss: 0.09002070128917694
Epoch 57, global_step 30680, time: 0.4648621529340744s, step_loss: 0.015160812065005302
Epoch 57, global_step 30681, time: 0.45465004071593285s, step_loss: 0.015111932530999184
Epoch 57, global_step 30682, time: 0.46591535210609436s, step_loss: 0.004269791767001152
Epoch 57, global_step 30683, time: 0.4550402946770191s, step_loss: 0.01856417953968048
Epoch 57, global_step 30684, time: 0.4579608850181103s, step_loss: 0.11776034533977509
Epoch 57, global_step 30685, time: 0.45067382603883743s, step_loss: 0.02778244949877262
Epoch 57, global_step 30686, time: 0.4421073719859123s, step_loss: 0.1301032304763794
Epoch 57, global_step 30687, time: 0.44258469715714455s, step_loss: 0.06888703256845474
Epoch 57, global_step 30688, time: 0.4443627558648586s, step_loss: 0.10386096686124802
Epoch 57, global_step 30689, time: 0.4515540450811386s, step_loss: 0.1078186184167862
Epoch 57, global_step 30690, time: 0.4516146555542946s, step_loss: 0.038424015045166016
Epoch 57, global_step 30691, time: 0.44581514596939087s, step_loss: 0.24675576388835907
Epoch 57, global_step 30692, time: 0.4483216442167759s, step_loss: 0.1552548110485077
Epoch 57, global_step 30693, time: 0.4473589174449444s, step_loss: 0.15013077855110168
Epoch 57, global_step 30694, time: 0.4438159875571728s, step_loss: 0.0068363300524652
Epoch 57, global_step 30695, time: 0.4454750455915928s, step_loss: 0.28277966380119324
Epoch 57, global_step 30696, time: 0.4555373005568981s, step_loss: 0.002226938959211111
Epoch 57, global_step 30697, time: 0.4438031204044819s, step_loss: 0.007402777671813965
Epoch 57, global_step 30698, time: 0.44659075513482094s, step_loss: 0.22028392553329468
Epoch 57, global_step 30699, time: 0.6027087904512882s, step_loss: 0.26526230573654175
Epoch 57, global_step 30700, time: 0.44878900423645973s, step_loss: 0.22738587856292725
Epoch 57, global_step 30701, time: 0.44301174208521843s, step_loss: 0.10217580199241638
Epoch 57, global_step 30702, time: 0.4405548498034477s, step_loss: 0.07894977182149887
Epoch 57, global_step 30703, time: 0.4557311534881592s, step_loss: 0.019860345870256424
Epoch 57, global_step 30704, time: 0.45363225042819977s, step_loss: 0.06475309282541275
Epoch 57, global_step 30705, time: 0.4491944946348667s, step_loss: 0.04322931915521622
Epoch 57, global_step 30706, time: 0.45175307989120483s, step_loss: 0.20787769556045532
Epoch 57, global_step 30707, time: 0.44385161995887756s, step_loss: 0.007366448175162077
Epoch 57, global_step 30708, time: 0.44688688963651657s, step_loss: 0.21430325508117676
Epoch 57, global_step 30709, time: 0.4524424746632576s, step_loss: 0.1139206513762474
Epoch 57, global_step 30710, time: 0.44729792699217796s, step_loss: 0.0817706510424614
Epoch 57, global_step 30711, time: 0.44695184379816055s, step_loss: 0.024076761677861214
Epoch 57, global_step 30712, time: 0.4441615380346775s, step_loss: 0.030060935765504837
Epoch 57, global_step 30713, time: 0.4523859918117523s, step_loss: 0.003744786372408271
Epoch 57, global_step 30714, time: 0.4509837441146374s, step_loss: 0.2118234634399414
Epoch 57, global_step 30715, time: 0.44266683980822563s, step_loss: 0.024903036653995514
Epoch 57, global_step 30716, time: 0.45571671426296234s, step_loss: 0.1601305902004242
Epoch 57, global_step 30717, time: 0.449280746281147s, step_loss: 0.04449567198753357
Epoch 57, global_step 30718, time: 0.4440278932452202s, step_loss: 0.05047820508480072
Epoch 57, global_step 30719, time: 0.44727837666869164s, step_loss: 0.0038601174019277096
Epoch 57, global_step 30720, time: 0.44870301336050034s, step_loss: 0.17136205732822418
Epoch 57, global_step 30721, time: 0.4522305801510811s, step_loss: 0.22913439571857452
Epoch 57, global_step 30722, time: 0.45014821738004684s, step_loss: 0.006622016429901123
Epoch 57, global_step 30723, time: 0.450323648750782s, step_loss: 0.13127672672271729
Epoch 57, global_step 30724, time: 0.4452093355357647s, step_loss: 0.004011508543044329
Epoch 57, global_step 30725, time: 0.4503559209406376s, step_loss: 0.17639417946338654
Epoch 57, global_step 30726, time: 0.45016783103346825s, step_loss: 0.17467282712459564
Epoch 57, global_step 30727, time: 0.44764886423945427s, step_loss: 0.05270008370280266
Epoch 57, global_step 30728, time: 0.4409201666712761s, step_loss: 0.016938721761107445
Epoch 57, global_step 30729, time: 0.44361041858792305s, step_loss: 0.28053048253059387
Epoch 57, global_step 30730, time: 0.4438444972038269s, step_loss: 0.12908998131752014
Epoch 57, global_step 30731, time: 0.4585164524614811s, step_loss: 0.11208605766296387
Epoch 57, global_step 30732, time: 0.4431491196155548s, step_loss: 0.002950342372059822
Epoch 57, global_step 30733, time: 0.44647472351789474s, step_loss: 0.0939510315656662
Epoch 57, global_step 30734, time: 0.4546510651707649s, step_loss: 0.2984464466571808
Epoch 57, global_step 30735, time: 0.4437720440328121s, step_loss: 0.2578246593475342
Epoch 57, global_step 30736, time: 0.449011854827404s, step_loss: 0.01495366357266903
Epoch 57, global_step 30737, time: 0.4508080817759037s, step_loss: 0.2804223597049713
Epoch 57, global_step 30738, time: 0.44890542700886726s, step_loss: 0.1745283305644989
Epoch 57, global_step 30739, time: 0.4546263851225376s, step_loss: 0.0169368926435709
Epoch 57, global_step 30740, time: 0.4495343938469887s, step_loss: 0.08668319135904312
Epoch 57, global_step 30741, time: 0.45261916518211365s, step_loss: 0.173248291015625
Epoch 57, global_step 30742, time: 0.45416878536343575s, step_loss: 0.05066502094268799
Epoch 57, global_step 30743, time: 0.447665810585022s, step_loss: 0.11084112524986267
Epoch 57, global_step 30744, time: 0.4536944478750229s, step_loss: 0.2699260711669922
Epoch 57, global_step 30745, time: 0.4447634741663933s, step_loss: 0.3088539242744446
Epoch 57, global_step 30746, time: 0.44601399078965187s, step_loss: 0.21133115887641907
Epoch 57, global_step 30747, time: 0.4486597292125225s, step_loss: 0.006400126963853836
Epoch 57, global_step 30748, time: 0.4597399942576885s, step_loss: 0.1845269501209259
Epoch 57, global_step 30749, time: 0.45701857656240463s, step_loss: 0.2339021861553192
Epoch 57, global_step 30750, time: 0.46583830937743187s, step_loss: 0.0034975120797753334
Epoch 57, global_step 30751, time: 0.45915886759757996s, step_loss: 0.08838361501693726
Epoch 57, global_step 30752, time: 0.4441595934331417s, step_loss: 0.011812934651970863
Epoch 57, global_step 30753, time: 0.45914461463689804s, step_loss: 0.06225719675421715
Epoch 57, global_step 30754, time: 0.45534370467066765s, step_loss: 0.15965856611728668
Epoch 57, global_step 30755, time: 0.4397980161011219s, step_loss: 0.0055699944496154785
Epoch 57, global_step 30756, time: 0.44098255410790443s, step_loss: 0.026450367644429207
Epoch 57, global_step 30757, time: 0.44790199026465416s, step_loss: 0.005597036797553301
Epoch 57, global_step 30758, time: 0.4441419690847397s, step_loss: 0.1699986308813095
Epoch 57, global_step 30759, time: 0.4464707709848881s, step_loss: 0.014855814166367054
Epoch 57, global_step 30760, time: 0.45556819811463356s, step_loss: 0.0094601446762681
Epoch 57, global_step 30761, time: 0.4424855187535286s, step_loss: 0.16293621063232422
Epoch 57, global_step 30762, time: 0.4412762336432934s, step_loss: 0.021273620426654816
Epoch 57, global_step 30763, time: 0.4449203386902809s, step_loss: 0.11456666886806488
Epoch 57, global_step 30764, time: 0.4475533775985241s, step_loss: 0.19795715808868408
Epoch 57, global_step 30765, time: 0.4445365220308304s, step_loss: 0.0849391371011734
Epoch 57, global_step 30766, time: 0.45981694385409355s, step_loss: 0.03801726549863815
Epoch 57, global_step 30767, time: 0.4554358646273613s, step_loss: 0.22156521677970886
Epoch 57, global_step 30768, time: 0.4450886398553848s, step_loss: 0.06400565803050995
Epoch 57, global_step 30769, time: 0.44688190147280693s, step_loss: 0.26331251859664917
Epoch 57, global_step 30770, time: 0.4431047961115837s, step_loss: 0.050788503140211105
Epoch 57, global_step 30771, time: 0.4448970705270767s, step_loss: 0.0837218388915062
